0;1341046;\xe9\x35\x11\x00\x00;jmp 0x1342180
50;1342fe7;\x75\x07;jnz 0x1342ff0
51;1342ff0;\xe8\x14\xe1\xff\xff;call 0x1341109
52;1341109;\xe9\x62\x34\x00\x00;jmp 0x1344570
53;1344570;\x55;push ebp
54;1344571;\x8b\xec;mov ebp, esp
55;1344573;\x83\xec\x40;sub esp, 0x40
56;1344576;\xa1\x24\x90\x34\x01;mov eax, dword ptr [0x1349024]
57;134457b;\x33\xc5;xor eax, ebp
58;134457d;\x89\x45\xfc;mov dword ptr [ebp-0x4], eax
59;1344580;\x53;push ebx
60;1344581;\x56;push esi
61;1344582;\xc7\x05\xa8\x91\x34\x01\x00\x00\x00\x00;mov dword ptr [0x13491a8], 0x0
62;134458c;\xa1\x2c\x90\x34\x01;mov eax, dword ptr [0x134902c]
63;1344591;\x83\xc8\x01;or eax, 0x1
64;1344594;\xa3\x2c\x90\x34\x01;mov dword ptr [0x134902c], eax
65;1344599;\x6a\x0a;push 0xa
66;134459b;\xe8\x53\xcd\xff\xff;call 0x13412f3
67;13412f3;\xe9\xda\x3b\x00\x00;jmp 0x1344ed2
68;1344ed2;\xff\x25\x40\xa0\x34\x01;jmp dword ptr [0x134a040]
69;13445a0;\x85\xc0;test eax, eax
70;13445a2;\x75\x07;jnz 0x13445ab
71;13445ab;\xc7\x45\xf0\x00\x00\x00\x00;mov dword ptr [ebp-0x10], 0x0
72;13445b2;\xc7\x45\xf4\x00\x00\x00\x00;mov dword ptr [ebp-0xc], 0x0
73;13445b9;\xc7\x45\xf8\x00\x00\x00\x00;mov dword ptr [ebp-0x8], 0x0
74;13445c0;\xc7\x05\xa8\x91\x34\x01\x01\x00\x00\x00;mov dword ptr [0x13491a8], 0x1
75;13445ca;\x8b\x0d\x2c\x90\x34\x01;mov ecx, dword ptr [0x134902c]
76;13445d0;\x83\xc9\x02;or ecx, 0x2
77;13445d3;\x89\x0d\x2c\x90\x34\x01;mov dword ptr [0x134902c], ecx
78;13445d9;\x8d\x75\xe0;lea esi, ptr [ebp-0x20]
79;13445dc;\x33\xc0;xor eax, eax
80;13445de;\x33\xc9;xor ecx, ecx
81;13445e0;\x0f\xa2;cpuid 
82;13445e2;\x89\x06;mov dword ptr [esi], eax
83;13445e4;\x89\x5e\x04;mov dword ptr [esi+0x4], ebx
84;13445e7;\x89\x4e\x08;mov dword ptr [esi+0x8], ecx
85;13445ea;\x89\x56\x0c;mov dword ptr [esi+0xc], edx
86;13445ed;\xba\x04\x00\x00\x00;mov edx, 0x4
87;13445f2;\x6b\xc2\x00;imul eax, edx, 0x0
88;13445f5;\x8b\x4c\x05\xe0;mov ecx, dword ptr [ebp+eax*1-0x20]
89;13445f9;\x89\x4d\xd0;mov dword ptr [ebp-0x30], ecx
90;13445fc;\xba\x04\x00\x00\x00;mov edx, 0x4
91;1344601;\xc1\xe2\x00;shl edx, 0x0
92;1344604;\x8b\x44\x15\xe0;mov eax, dword ptr [ebp+edx*1-0x20]
93;1344608;\x35\x47\x65\x6e\x75;xor eax, 0x756e6547
94;134460d;\xb9\x04\x00\x00\x00;mov ecx, 0x4
95;1344612;\x6b\xd1\x03;imul edx, ecx, 0x3
96;1344615;\x8b\x4c\x15\xe0;mov ecx, dword ptr [ebp+edx*1-0x20]
97;1344619;\x81\xf1\x69\x6e\x65\x49;xor ecx, 0x49656e69
98;134461f;\x0b\xc1;or eax, ecx
99;1344621;\xba\x04\x00\x00\x00;mov edx, 0x4
100;1344626;\xd1\xe2;shl edx, 0x1
101;1344628;\x8b\x4c\x15\xe0;mov ecx, dword ptr [ebp+edx*1-0x20]
102;134462c;\x81\xf1\x6e\x74\x65\x6c;xor ecx, 0x6c65746e
103;1344632;\x0b\xc1;or eax, ecx
104;1344634;\x75\x09;jnz 0x134463f
105;1344636;\xc7\x45\xd4\x01\x00\x00\x00;mov dword ptr [ebp-0x2c], 0x1
106;134463d;\xeb\x07;jmp 0x1344646
107;1344646;\x8a\x55\xd4;mov dl, byte ptr [ebp-0x2c]
108;1344649;\x88\x55\xdf;mov byte ptr [ebp-0x21], dl
109;134464c;\x8d\x75\xe0;lea esi, ptr [ebp-0x20]
110;134464f;\xb8\x01\x00\x00\x00;mov eax, 0x1
111;1344654;\x33\xc9;xor ecx, ecx
112;1344656;\x0f\xa2;cpuid 
113;1344658;\x89\x06;mov dword ptr [esi], eax
114;134465a;\x89\x5e\x04;mov dword ptr [esi+0x4], ebx
115;134465d;\x89\x4e\x08;mov dword ptr [esi+0x8], ecx
116;1344660;\x89\x56\x0c;mov dword ptr [esi+0xc], edx
117;1344663;\xb8\x04\x00\x00\x00;mov eax, 0x4
118;1344668;\x6b\xc8\x00;imul ecx, eax, 0x0
119;134466b;\x8b\x54\x0d\xe0;mov edx, dword ptr [ebp+ecx*1-0x20]
120;134466f;\x89\x55\xd8;mov dword ptr [ebp-0x28], edx
121;1344672;\x0f\xb6\x45\xdf;movzx eax, byte ptr [ebp-0x21]
122;1344676;\x85\xc0;test eax, eax
123;1344678;\x74\x71;jz 0x13446eb
124;134467a;\x8b\x4d\xd8;mov ecx, dword ptr [ebp-0x28]
125;134467d;\x81\xe1\xf0\x3f\xff\x0f;and ecx, 0xfff3ff0
126;1344683;\x81\xf9\xc0\x06\x01\x00;cmp ecx, 0x106c0
127;1344689;\x74\x51;jz 0x13446dc
128;134468b;\x8b\x55\xd8;mov edx, dword ptr [ebp-0x28]
129;134468e;\x81\xe2\xf0\x3f\xff\x0f;and edx, 0xfff3ff0
130;1344694;\x81\xfa\x60\x06\x02\x00;cmp edx, 0x20660
131;134469a;\x74\x40;jz 0x13446dc
132;134469c;\x8b\x45\xd8;mov eax, dword ptr [ebp-0x28]
133;134469f;\x25\xf0\x3f\xff\x0f;and eax, 0xfff3ff0
134;13446a4;\x3d\x70\x06\x02\x00;cmp eax, 0x20670
135;13446a9;\x74\x31;jz 0x13446dc
136;13446ab;\x8b\x4d\xd8;mov ecx, dword ptr [ebp-0x28]
137;13446ae;\x81\xe1\xf0\x3f\xff\x0f;and ecx, 0xfff3ff0
138;13446b4;\x81\xf9\x50\x06\x03\x00;cmp ecx, 0x30650
139;13446ba;\x74\x20;jz 0x13446dc
140;13446bc;\x8b\x55\xd8;mov edx, dword ptr [ebp-0x28]
141;13446bf;\x81\xe2\xf0\x3f\xff\x0f;and edx, 0xfff3ff0
142;13446c5;\x81\xfa\x60\x06\x03\x00;cmp edx, 0x30660
143;13446cb;\x74\x0f;jz 0x13446dc
144;13446cd;\x8b\x45\xd8;mov eax, dword ptr [ebp-0x28]
145;13446d0;\x25\xf0\x3f\xff\x0f;and eax, 0xfff3ff0
146;13446d5;\x3d\x70\x06\x03\x00;cmp eax, 0x30670
147;13446da;\x75\x0f;jnz 0x13446eb
148;13446eb;\xba\x04\x00\x00\x00;mov edx, 0x4
149;13446f0;\x6b\xc2\x03;imul eax, edx, 0x3
150;13446f3;\xb9\x04\x00\x00\x00;mov ecx, 0x4
151;13446f8;\x6b\xd1\x00;imul edx, ecx, 0x0
152;13446fb;\x8b\x44\x05\xe0;mov eax, dword ptr [ebp+eax*1-0x20]
153;13446ff;\x89\x44\x15\xf0;mov dword ptr [ebp+edx*1-0x10], eax
154;1344703;\xb9\x04\x00\x00\x00;mov ecx, 0x4
155;1344708;\xd1\xe1;shl ecx, 0x1
156;134470a;\xba\x04\x00\x00\x00;mov edx, 0x4
157;134470f;\xc1\xe2\x00;shl edx, 0x0
158;1344712;\x8b\x44\x0d\xe0;mov eax, dword ptr [ebp+ecx*1-0x20]
159;1344716;\x89\x44\x15\xf0;mov dword ptr [ebp+edx*1-0x10], eax
160;134471a;\x83\x7d\xd0\x07;cmp dword ptr [ebp-0x30], 0x7
161;134471e;\x7c\x4f;jl 0x134476f
162;1344720;\x8d\x75\xe0;lea esi, ptr [ebp-0x20]
163;1344723;\xb8\x07\x00\x00\x00;mov eax, 0x7
164;1344728;\x33\xc9;xor ecx, ecx
165;134472a;\x0f\xa2;cpuid 
166;134472c;\x89\x06;mov dword ptr [esi], eax
167;134472e;\x89\x5e\x04;mov dword ptr [esi+0x4], ebx
168;1344731;\x89\x4e\x08;mov dword ptr [esi+0x8], ecx
169;1344734;\x89\x56\x0c;mov dword ptr [esi+0xc], edx
170;1344737;\xb9\x04\x00\x00\x00;mov ecx, 0x4
171;134473c;\xc1\xe1\x00;shl ecx, 0x0
172;134473f;\xba\x04\x00\x00\x00;mov edx, 0x4
173;1344744;\xd1\xe2;shl edx, 0x1
174;1344746;\x8b\x44\x0d\xe0;mov eax, dword ptr [ebp+ecx*1-0x20]
175;134474a;\x89\x44\x15\xf0;mov dword ptr [ebp+edx*1-0x10], eax
176;134474e;\xb9\x04\x00\x00\x00;mov ecx, 0x4
177;1344753;\xc1\xe1\x00;shl ecx, 0x0
178;1344756;\x8b\x54\x0d\xe0;mov edx, dword ptr [ebp+ecx*1-0x20]
179;134475a;\x81\xe2\x00\x02\x00\x00;and edx, 0x200
180;1344760;\x74\x0d;jz 0x134476f
181;1344762;\xa1\xac\x91\x34\x01;mov eax, dword ptr [0x13491ac]
182;1344767;\x83\xc8\x02;or eax, 0x2
183;134476a;\xa3\xac\x91\x34\x01;mov dword ptr [0x13491ac], eax
184;134476f;\xb9\x04\x00\x00\x00;mov ecx, 0x4
185;1344774;\xc1\xe1\x00;shl ecx, 0x0
186;1344777;\x8b\x54\x0d\xf0;mov edx, dword ptr [ebp+ecx*1-0x10]
187;134477b;\x81\xe2\x00\x00\x10\x00;and edx, 0x100000
188;1344781;\x0f\x84\xaa\x00\x00\x00;jz 0x1344831
189;1344787;\xc7\x05\xa8\x91\x34\x01\x02\x00\x00\x00;mov dword ptr [0x13491a8], 0x2
190;1344791;\xa1\x2c\x90\x34\x01;mov eax, dword ptr [0x134902c]
191;1344796;\x83\xc8\x04;or eax, 0x4
192;1344799;\xa3\x2c\x90\x34\x01;mov dword ptr [0x134902c], eax
193;134479e;\xb9\x04\x00\x00\x00;mov ecx, 0x4
194;13447a3;\xc1\xe1\x00;shl ecx, 0x0
195;13447a6;\x8b\x54\x0d\xf0;mov edx, dword ptr [ebp+ecx*1-0x10]
196;13447aa;\x81\xe2\x00\x00\x00\x08;and edx, 0x8000000
197;13447b0;\x74\x7f;jz 0x1344831
198;13447b2;\xb8\x04\x00\x00\x00;mov eax, 0x4
199;13447b7;\xc1\xe0\x00;shl eax, 0x0
200;13447ba;\x8b\x4c\x05\xf0;mov ecx, dword ptr [ebp+eax*1-0x10]
201;13447be;\x81\xe1\x00\x00\x00\x10;and ecx, 0x10000000
202;13447c4;\x74\x6b;jz 0x1344831
203;13447c6;\x33\xc9;xor ecx, ecx
204;13447c8;\x0f\x01\xd0;xgetbv 
205;13447cb;\x89\x45\xc8;mov dword ptr [ebp-0x38], eax
206;13447ce;\x89\x55\xcc;mov dword ptr [ebp-0x34], edx
207;13447d1;\x8b\x55\xc8;mov edx, dword ptr [ebp-0x38]
208;13447d4;\x8b\x45\xcc;mov eax, dword ptr [ebp-0x34]
209;13447d7;\x83\xe2\x06;and edx, 0x6
210;13447da;\x83\xe0\x00;and eax, 0x0
211;13447dd;\x89\x55\xc0;mov dword ptr [ebp-0x40], edx
212;13447e0;\x89\x45\xc4;mov dword ptr [ebp-0x3c], eax
213;13447e3;\x83\x7d\xc0\x06;cmp dword ptr [ebp-0x40], 0x6
214;13447e7;\x75\x48;jnz 0x1344831
215;13447e9;\x83\x7d\xc4\x00;cmp dword ptr [ebp-0x3c], 0x0
216;13447ed;\x75\x42;jnz 0x1344831
217;13447ef;\xc7\x05\xa8\x91\x34\x01\x03\x00\x00\x00;mov dword ptr [0x13491a8], 0x3
218;13447f9;\x8b\x0d\x2c\x90\x34\x01;mov ecx, dword ptr [0x134902c]
219;13447ff;\x83\xc9\x08;or ecx, 0x8
220;1344802;\x89\x0d\x2c\x90\x34\x01;mov dword ptr [0x134902c], ecx
221;1344808;\xba\x04\x00\x00\x00;mov edx, 0x4
222;134480d;\xd1\xe2;shl edx, 0x1
223;134480f;\x8b\x44\x15\xf0;mov eax, dword ptr [ebp+edx*1-0x10]
224;1344813;\x83\xe0\x20;and eax, 0x20
225;1344816;\x74\x19;jz 0x1344831
226;1344818;\xc7\x05\xa8\x91\x34\x01\x05\x00\x00\x00;mov dword ptr [0x13491a8], 0x5
227;1344822;\x8b\x0d\x2c\x90\x34\x01;mov ecx, dword ptr [0x134902c]
228;1344828;\x83\xc9\x20;or ecx, 0x20
229;134482b;\x89\x0d\x2c\x90\x34\x01;mov dword ptr [0x134902c], ecx
230;1344831;\x33\xc0;xor eax, eax
231;1344833;\x5e;pop esi
232;1344834;\x5b;pop ebx
233;1344835;\x8b\x4d\xfc;mov ecx, dword ptr [ebp-0x4]
234;1344838;\x33\xcd;xor ecx, ebp
235;134483a;\xe8\x32\xca\xff\xff;call 0x1341271
236;1341271;\xe9\xda\x32\x00\x00;jmp 0x1344550
237;1344550;\x3b\x0d\x24\x90\x34\x01;cmp ecx, dword ptr [0x1349024]
238;1344556;\xf2\x75\x02;bnd jnz 0x134455b
239;1344559;\xf2\xc3;bnd ret 
240;134483f;\x8b\xe5;mov esp, ebp
241;1344841;\x5d;pop ebp
242;1344842;\xc3;ret 
243;1342ff5;\xe8\x1d\xe2\xff\xff;call 0x1341217
244;1341217;\xe9\x04\x3d\x00\x00;jmp 0x1344f20
245;1344f20;\x55;push ebp
246;1344f21;\x8b\xec;mov ebp, esp
247;1344f23;\xb0\x01;mov al, 0x1
248;1344f25;\x5d;pop ebp
249;1344f26;\xc3;ret 
250;1342ffa;\x0f\xb6\xc0;movzx eax, al
251;1342ffd;\x85\xc0;test eax, eax
252;1342fff;\x75\x04;jnz 0x1343005
253;1343005;\xe8\x19\xe0\xff\xff;call 0x1341023
254;1341023;\xe9\xf8\x3e\x00\x00;jmp 0x1344f20
255;1344f20;\x55;push ebp
256;1344f21;\x8b\xec;mov ebp, esp
257;1344f23;\xb0\x01;mov al, 0x1
258;1344f25;\x5d;pop ebp
259;1344f26;\xc3;ret 
260;134300a;\x0f\xb6\xc8;movzx ecx, al
261;134300d;\x85\xc9;test ecx, ecx
262;134300f;\x75\x0e;jnz 0x134301f
263;134301f;\xb0\x01;mov al, 0x1
264;1343021;\x5d;pop ebp
265;1343022;\xc3;ret 
266;1341eba;\x83\xc4\x04;add esp, 0x4
267;1341ebd;\x0f\xb6\xc0;movzx eax, al
268;1341ec0;\x85\xc0;test eax, eax
269;1341ec2;\x75\x07;jnz 0x1341ecb
270;1341ecb;\xc6\x45\xe7\x00;mov byte ptr [ebp-0x19], 0x0
271;1341ecf;\xc7\x45\xfc\x00\x00\x00\x00;mov dword ptr [ebp-0x4], 0x0
272;1341ed6;\xe8\x3b\xf4\xff\xff;call 0x1341316
273;1341316;\xe9\xd5\x1a\x00\x00;jmp 0x1342df0
274;1342df0;\x55;push ebp
275;1342df1;\x8b\xec;mov ebp, esp
276;1342df3;\x83\xec\x08;sub esp, 0x8
277;1342df6;\xe8\x64\xe2\xff\xff;call 0x134105f
278;134105f;\xe9\x9c\x38\x00\x00;jmp 0x1344900
279;1344900;\x55;push ebp
280;1344901;\x8b\xec;mov ebp, esp
281;1344903;\x51;push ecx
282;1344904;\x83\x3d\x30\x90\x34\x01\x00;cmp dword ptr [0x1349030], 0x0
283;134490b;\x74\x09;jz 0x1344916
284;134490d;\xc7\x45\xfc\x01\x00\x00\x00;mov dword ptr [ebp-0x4], 0x1
285;1344914;\xeb\x07;jmp 0x134491d
286;134491d;\x8b\x45\xfc;mov eax, dword ptr [ebp-0x4]
287;1344920;\x8b\xe5;mov esp, ebp
288;1344922;\x5d;pop ebp
289;1344923;\xc3;ret 
290;1342dfb;\x85\xc0;test eax, eax
291;1342dfd;\x75\x04;jnz 0x1342e03
292;1342e03;\xe8\x61\xe2\xff\xff;call 0x1341069
293;1341069;\xe9\x72\x1d\x00\x00;jmp 0x1342de0
294;1342de0;\x55;push ebp
295;1342de1;\x8b\xec;mov ebp, esp
296;1342de3;\x64\xa1\x18\x00\x00\x00;mov eax, dword ptr fs:[0x18]
297;1342de9;\x5d;pop ebp
298;1342dea;\xc3;ret 
299;1342e08;\x8b\x40\x04;mov eax, dword ptr [eax+0x4]
300;1342e0b;\x89\x45\xfc;mov dword ptr [ebp-0x4], eax
301;1342e0e;\x8b\x4d\xfc;mov ecx, dword ptr [ebp-0x4]
302;1342e11;\xba\x5c\x91\x34\x01;mov edx, 0x134915c
303;1342e16;\x33\xc0;xor eax, eax
304;1342e18;\xf0\x0f\xb1\x0a;lock cmpxchg dword ptr [edx], ecx
305;1342e1c;\x89\x45\xf8;mov dword ptr [ebp-0x8], eax
306;1342e1f;\x83\x7d\xf8\x00;cmp dword ptr [ebp-0x8], 0x0
307;1342e23;\x74\x0e;jz 0x1342e33
308;1342e33;\x32\xc0;xor al, al
309;1342e35;\x8b\xe5;mov esp, ebp
310;1342e37;\x5d;pop ebp
311;1342e38;\xc3;ret 
312;1341edb;\x88\x45\xe6;mov byte ptr [ebp-0x1a], al
313;1341ede;\x83\x3d\x58\x91\x34\x01\x01;cmp dword ptr [0x1349158], 0x1
314;1341ee5;\x75\x09;jnz 0x1341ef0
315;1341ef0;\x83\x3d\x58\x91\x34\x01\x00;cmp dword ptr [0x1349158], 0x0
316;1341ef7;\x75\x54;jnz 0x1341f4d
317;1341ef9;\xc7\x05\x58\x91\x34\x01\x01\x00\x00\x00;mov dword ptr [0x1349158], 0x1
318;1341f03;\x68\x18\x66\x34\x01;push 0x1346618
319;1341f08;\x68\x0c\x63\x34\x01;push 0x134630c
320;1341f0d;\xe8\x75\xf1\xff\xff;call 0x1341087
321;1341087;\xe9\x6e\x3d\x00\x00;jmp 0x1344dfa
322;1344dfa;\xff\x25\x38\xa1\x34\x01;jmp dword ptr [0x134a138]
323;1341d40;\x55;push ebp
324;1341d41;\x8b\xec;mov ebp, esp
325;1341d43;\x56;push esi
326;1341d44;\xe8\x5c\xf3\xff\xff;call 0x13410a5
327;13410a5;\xe9\x86\x10\x00\x00;jmp 0x1342130
328;1342130;\x55;push ebp
329;1342131;\x8b\xec;mov ebp, esp
330;1342133;\xb8\x01\x00\x00\x00;mov eax, 0x1
331;1342138;\x5d;pop ebp
332;1342139;\xc3;ret 
333;1341d49;\x50;push eax
334;1341d4a;\xe8\x69\xf4\xff\xff;call 0x13411b8
335;13411b8;\xe9\x19\x3c\x00\x00;jmp 0x1344dd6
336;1344dd6;\xff\x25\x50\xa1\x34\x01;jmp dword ptr [0x134a150]
337;1341d4f;\x83\xc4\x04;add esp, 0x4
338;1341d52;\xe8\xf1\xf5\xff\xff;call 0x1341348
339;1341348;\xe9\x73\x22\x00\x00;jmp 0x13435c0
340;13435c0;\x55;push ebp
341;13435c1;\x8b\xec;mov ebp, esp
342;13435c3;\xb8\x00\x40\x00\x00;mov eax, 0x4000
343;13435c8;\x5d;pop ebp
344;13435c9;\xc3;ret 
345;1341d57;\x50;push eax
346;1341d58;\xe8\x89\xf3\xff\xff;call 0x13410e6
347;13410e6;\xe9\x21\x3d\x00\x00;jmp 0x1344e0c
348;1344e0c;\xff\x25\x2c\xa1\x34\x01;jmp dword ptr [0x134a12c]
349;1341d5d;\x83\xc4\x04;add esp, 0x4
350;1341d60;\xe8\x09\xf3\xff\xff;call 0x134106e
351;134106e;\xe9\x3d\x25\x00\x00;jmp 0x13435b0
352;13435b0;\x55;push ebp
353;13435b1;\x8b\xec;mov ebp, esp
354;13435b3;\x33\xc0;xor eax, eax
355;13435b5;\x5d;pop ebp
356;13435b6;\xc3;ret 
357;1341d65;\x8b\xf0;mov esi, eax
358;1341d67;\xe8\x93\xf3\xff\xff;call 0x13410ff
359;13410ff;\xe9\x38\x3d\x00\x00;jmp 0x1344e3c
360;1344e3c;\xff\x25\xec\xa0\x34\x01;jmp dword ptr [0x134a0ec]
361;1341d6c;\x89\x30;mov dword ptr [eax], esi
362;1341d6e;\x6a\x01;push 0x1
363;1341d70;\xe8\xa7\xf4\xff\xff;call 0x134121c
364;134121c;\xe9\x1f\x1e\x00\x00;jmp 0x1343040
365;1343040;\x55;push ebp
366;1343041;\x8b\xec;mov ebp, esp
367;1343043;\x83\xec\x1c;sub esp, 0x1c
368;1343046;\x83\x7d\x08\x00;cmp dword ptr [ebp+0x8], 0x0
369;134304a;\x74\x0d;jz 0x1343059
370;134304c;\x83\x7d\x08\x01;cmp dword ptr [ebp+0x8], 0x1
371;1343050;\x74\x07;jz 0x1343059
372;1343059;\xe8\x01\xe0\xff\xff;call 0x134105f
373;134105f;\xe9\x9c\x38\x00\x00;jmp 0x1344900
374;1344900;\x55;push ebp
375;1344901;\x8b\xec;mov ebp, esp
376;1344903;\x51;push ecx
377;1344904;\x83\x3d\x30\x90\x34\x01\x00;cmp dword ptr [0x1349030], 0x0
378;134490b;\x74\x09;jz 0x1344916
379;134490d;\xc7\x45\xfc\x01\x00\x00\x00;mov dword ptr [ebp-0x4], 0x1
380;1344914;\xeb\x07;jmp 0x134491d
381;134491d;\x8b\x45\xfc;mov eax, dword ptr [ebp-0x4]
382;1344920;\x8b\xe5;mov esp, ebp
383;1344922;\x5d;pop ebp
384;1344923;\xc3;ret 
385;134305e;\x85\xc0;test eax, eax
386;1343060;\x74\x39;jz 0x134309b
387;1343062;\x83\x7d\x08\x00;cmp dword ptr [ebp+0x8], 0x0
388;1343066;\x75\x33;jnz 0x134309b
389;134309b;\x6a\xff;push 0xffffffff
390;134309d;\xe8\x4c\xe2\xff\xff;call 0x13412ee
391;13412ee;\xe9\x5d\x19\x00\x00;jmp 0x1342c50
392;1342c50;\x55;push ebp
393;1342c51;\x8b\xec;mov ebp, esp
394;1342c53;\xa1\x24\x90\x34\x01;mov eax, dword ptr [0x1349024]
395;1342c58;\x33\xd2;xor edx, edx
396;1342c5a;\xb9\x20\x00\x00\x00;mov ecx, 0x20
397;1342c5f;\xf7\xf1;div ecx
398;1342c61;\xb8\x20\x00\x00\x00;mov eax, 0x20
399;1342c66;\x2b\xc2;sub eax, edx
400;1342c68;\x50;push eax
401;1342c69;\x8b\x4d\x08;mov ecx, dword ptr [ebp+0x8]
402;1342c6c;\x51;push ecx
403;1342c6d;\xe8\x23\xe5\xff\xff;call 0x1341195
404;1341195;\xe9\xf6\x1a\x00\x00;jmp 0x1342c90
405;1342c90;\x55;push ebp
406;1342c91;\x8b\xec;mov ebp, esp
407;1342c93;\x8b\x45\x08;mov eax, dword ptr [ebp+0x8]
408;1342c96;\x8b\x4d\x0c;mov ecx, dword ptr [ebp+0xc]
409;1342c99;\xd3\xc8;ror eax, cl
410;1342c9b;\x5d;pop ebp
411;1342c9c;\xc3;ret 
412;1342c72;\x83\xc4\x08;add esp, 0x8
413;1342c75;\x33\x05\x24\x90\x34\x01;xor eax, dword ptr [0x1349024]
414;1342c7b;\x5d;pop ebp
415;1342c7c;\xc3;ret 
416;13430a2;\x83\xc4\x04;add esp, 0x4
417;13430a5;\x89\x45\xfc;mov dword ptr [ebp-0x4], eax
418;13430a8;\x8b\x45\xfc;mov eax, dword ptr [ebp-0x4]
419;13430ab;\x89\x45\xf0;mov dword ptr [ebp-0x10], eax
420;13430ae;\x8b\x4d\xfc;mov ecx, dword ptr [ebp-0x4]
421;13430b1;\x89\x4d\xf4;mov dword ptr [ebp-0xc], ecx
422;13430b4;\x8b\x55\xfc;mov edx, dword ptr [ebp-0x4]
423;13430b7;\x89\x55\xf8;mov dword ptr [ebp-0x8], edx
424;13430ba;\x8b\x45\xf0;mov eax, dword ptr [ebp-0x10]
425;13430bd;\xa3\x60\x91\x34\x01;mov dword ptr [0x1349160], eax
426;13430c2;\x8b\x4d\xf4;mov ecx, dword ptr [ebp-0xc]
427;13430c5;\x89\x0d\x64\x91\x34\x01;mov dword ptr [0x1349164], ecx
428;13430cb;\x8b\x55\xf8;mov edx, dword ptr [ebp-0x8]
429;13430ce;\x89\x15\x68\x91\x34\x01;mov dword ptr [0x1349168], edx
430;13430d4;\x8b\x45\xfc;mov eax, dword ptr [ebp-0x4]
431;13430d7;\x89\x45\xe4;mov dword ptr [ebp-0x1c], eax
432;13430da;\x8b\x4d\xfc;mov ecx, dword ptr [ebp-0x4]
433;13430dd;\x89\x4d\xe8;mov dword ptr [ebp-0x18], ecx
434;13430e0;\x8b\x55\xfc;mov edx, dword ptr [ebp-0x4]
435;13430e3;\x89\x55\xec;mov dword ptr [ebp-0x14], edx
436;13430e6;\x8b\x45\xe4;mov eax, dword ptr [ebp-0x1c]
437;13430e9;\xa3\x6c\x91\x34\x01;mov dword ptr [0x134916c], eax
438;13430ee;\x8b\x4d\xe8;mov ecx, dword ptr [ebp-0x18]
439;13430f1;\x89\x0d\x70\x91\x34\x01;mov dword ptr [0x1349170], ecx
